,Unnamed: 0,Litres,PDF,Wiki,Имя,Short name,Отчество,Фамилия,Название,Ссылка,Score,Авт. Права,Дата смерти,Wiki id,Авт. права wiki
333,333,0,0,1,М.,М,,Горький,Фома Гордеев,ru.wikisource.org/wiki/%D0%9C%D0%B5%D1%89%D0%B0%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),1,0,,Q1250779,1
334,334,0,0,1,М.,М,,Горький,Мать,ru.wikisource.org/wiki/%D0%9C%D0%B0%D1%82%D1%8C_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),1,0,,Q1250779,1
335,335,1,1,1,М.,М,,Горький,На дне,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%B4%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),3,0,,Q1250779,1
336,336,0,0,1,М.,М,,Горький,Мои университеты,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%B4%D0%BD%D0%B5_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),1,0,,Q1250779,1
337,337,1,1,1,М.,М,,Горький,Старуха Изергиль,ru.wikisource.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D1%83%D1%85%D0%B0_%D0%98%D0%B7%D0%B5%D1%80%D0%B3%D0%B8%D0%BB%D1%8C_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),3,0,,Q1250779,1
338,338,0,1,1,М.,М,,Горький,Макар Чудра,ru.wikisource.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B0%D1%80_%D0%A7%D1%83%D0%B4%D1%80%D0%B0_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),2,0,,Q1250779,1
339,339,1,1,1,М.,М,,Горький,Детство,ru.wikisource.org/wiki/%D0%94%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%BE_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),3,0,,Q1250779,1
340,340,0,0,1,М.,М,,Горький,Песня о Соколе,ru.wikisource.org/wiki/%D0%94%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%BE_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),1,0,,Q1250779,1
341,341,1,1,1,М.,М,,Горький,Челкаш,ru.wikisource.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BA%D0%B0%D1%88_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),3,0,,Q1250779,1
342,342,0,0,1,М.,М,,Горький,Сказки об Италии — 1-4,ru.wikisource.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BA%D0%B0%D1%88_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),1,0,,Q1250779,1
343,343,0,0,1,М.,М,,Горький,Ма-аленькая!,ru.wikisource.org/wiki/%D0%9C%D0%B0-%D0%B0%D0%BB%D0%B5%D0%BD%D1%8C%D0%BA%D0%B0%D1%8F!_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9),1,0,,Q1250779,1
344,344,0,0,1,М.,М,,Горький,Несвоевременные мысли,ru.wikisource.org/wiki/%D0%A0%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F_%D0%B8_%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%B0_(%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9_1918),1,0,,Q1250779,1
345,345,0,0,1,М.,М,,Горький,"Литературные портреты (В. И. Ленин, Л. Н. Толстой)",,1,0,,Q1250779,1
346,346,0,0,1,М.,М,,Горький,Публицистика,,1,0,,Q1250779,1
347,347,0,1,1,А.,А,А.,Блок,Двенадцать,ru.wikisource.org/wiki/%D0%94%D0%B2%D0%B5%D0%BD%D0%B0%D0%B4%D1%86%D0%B0%D1%82%D1%8C_(%D0%91%D0%BB%D0%BE%D0%BA),2,0,"(7, 8, 1921)",Q164765,0
348,348,0,0,1,А.,А,А.,Блок,Родина,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
349,349,0,0,1,А.,А,А.,Блок,На железной дороге,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%B6%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B9_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
350,350,0,0,1,А.,А,А.,Блок,"О, я хочу безумно жить...","ru.wikisource.org/wiki/%D0%9E,_%D1%8F_%D1%85%D0%BE%D1%87%D1%83_%D0%B1%D0%B5%D0%B7%D1%83%D0%BC%D0%BD%D0%BE_%D0%B6%D0%B8%D1%82%D1%8C_(%D0%91%D0%BB%D0%BE%D0%BA)",1,0,"(7, 8, 1921)",Q164765,0
351,351,0,0,1,А.,А,А.,Блок,"Да, так диктует вдохновенье…",ru.wikisource.org/wiki/%D0%94%D0%B0._%D0%A2%D0%B0%D0%BA_%D0%B4%D0%B8%D0%BA%D1%82%D1%83%D0%B5%D1%82_%D0%B2%D0%B4%D0%BE%D1%85%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D1%8C%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
352,352,0,0,1,А.,А,А.,Блок,Сольвейг,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BB%D1%8C%D0%B2%D0%B5%D0%B9%D0%B3_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
353,353,0,0,1,А.,А,А.,Блок,Ты — как отзвук забытого гимна,ru.wikisource.org/wiki/%D0%A2%D1%8B_%E2%80%94_%D0%BA%D0%B0%D0%BA_%D0%BE%D1%82%D0%B7%D0%B2%D1%83%D0%BA_%D0%B7%D0%B0%D0%B1%D1%8B%D1%82%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B8%D0%BC%D0%BD%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
354,354,0,0,1,А.,А,А.,Блок,"О доблестях, о подвигах, о славе…","ru.wikisource.org/wiki/%D0%9E_%D0%B4%D0%BE%D0%B1%D0%BB%D0%B5%D1%81%D1%82%D1%8F%D1%85,_%D0%BE_%D0%BF%D0%BE%D0%B4%D0%B2%D0%B8%D0%B3%D0%B0%D1%85,_%D0%BE_%D1%81%D0%BB%D0%B0%D0%B2%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA)",1,0,"(7, 8, 1921)",Q164765,0
355,355,0,0,1,А.,А,А.,Блок,Летний вечер,ru.wikisource.org/wiki/%D0%9B%D0%B5%D1%82%D0%BD%D0%B8%D0%B9_%D0%B2%D0%B5%D1%87%D0%B5%D1%80_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
356,356,0,0,1,А.,А,А.,Блок,О как безумно за окном...,"ru.wikisource.org/wiki/%D0%9E,_%D0%BA%D0%B0%D0%BA_%D0%B1%D0%B5%D0%B7%D1%83%D0%BC%D0%BD%D0%BE_%D0%B7%D0%B0_%D0%BE%D0%BA%D0%BD%D0%BE%D0%BC_(%D0%91%D0%BB%D0%BE%D0%BA)",1,0,"(7, 8, 1921)",Q164765,0
357,357,0,0,1,А.,А,А.,Блок,О весна без конца и без краю…,"ru.wikisource.org/wiki/%D0%9E,_%D0%B2%D0%B5%D1%81%D0%BD%D0%B0_%D0%B1%D0%B5%D0%B7_%D0%BA%D0%BE%D0%BD%D1%86%D0%B0_%D0%B8_%D0%B1%D0%B5%D0%B7_%D0%BA%D1%80%D0%B0%D1%8E_(%D0%91%D0%BB%D0%BE%D0%BA)",1,0,"(7, 8, 1921)",Q164765,0
358,358,0,0,1,А.,А,А.,Блок,Ветер принёс издалека…,ru.wikisource.org/wiki/%D0%92%D0%B5%D1%82%D0%B5%D1%80_%D0%BF%D1%80%D0%B8%D0%BD%D0%B5%D1%81_%D0%B8%D0%B7%D0%B4%D0%B0%D0%BB%D1%91%D0%BA%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
359,359,0,0,1,А.,А,А.,Блок,Заклятие огнём и мраком,ru.wikisource.org/wiki/%D0%92%D0%B5%D1%82%D0%B5%D1%80_%D0%BF%D1%80%D0%B8%D0%BD%D0%B5%D1%81_%D0%B8%D0%B7%D0%B4%D0%B0%D0%BB%D1%91%D0%BA%D0%B0_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
360,360,0,0,1,А.,А,А.,Блок,В ресторане,ru.wikisource.org/wiki/%D0%92_%D1%80%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
361,361,0,0,1,А.,А,А.,Блок,Как тяжело ходить среди людей…,ru.wikisource.org/wiki/%D0%9A%D0%B0%D0%BA_%D1%82%D1%8F%D0%B6%D0%B5%D0%BB%D0%BE_%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C_%D1%81%D1%80%D0%B5%D0%B4%D0%B8_%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
362,362,0,0,1,А.,А,А.,Блок,Возмездие,ru.wikisource.org/wiki/%D0%92%D0%BE%D0%B7%D0%BC%D0%B5%D0%B7%D0%B4%D0%B8%D0%B5_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
363,363,0,0,1,А.,А,А.,Блок,Ямбы,ru.wikisource.org/wiki/%D0%AF%D0%BC%D0%B1%D1%8B_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
364,364,0,0,1,А.,А,А.,Блок,Ушла. Но гиацинты ждали…,ru.wikisource.org/wiki/%D0%AF%D0%BC%D0%B1%D1%8B_(%D0%91%D0%BB%D0%BE%D0%BA),1,0,"(7, 8, 1921)",Q164765,0
365,365,0,0,1,В.,В,В.,Маяковский,Клоп,ru.wikisource.org/wiki/%D0%9A%D0%BB%D0%BE%D0%BF,1,0,"(14, 4, 1930)",Q132964,0
366,366,0,0,1,В.,В,В.,Маяковский,Баня,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%BD%D1%8F,1,0,"(14, 4, 1930)",Q132964,0
367,367,0,0,1,В.,В,В.,Маяковский,Прозаседавшиеся,ru.wikisource.org/wiki/%D0%9F%D1%80%D0%BE%D0%B7%D0%B0%D1%81%D0%B5%D0%B4%D0%B0%D0%B2%D1%88%D0%B8%D0%B5%D1%81%D1%8F,1,0,"(14, 4, 1930)",Q132964,0
368,368,0,1,1,В.,В,В.,Маяковский,Облако в штанах,ru.wikisource.org/wiki/%D0%9E%D0%B1%D0%BB%D0%B0%D0%BA%D0%BE_%D0%B2_%D1%88%D1%82%D0%B0%D0%BD%D0%B0%D1%85,2,0,"(14, 4, 1930)",Q132964,0
369,369,0,0,1,В.,В,В.,Маяковский,Во весь голос,ru.wikisource.org/wiki/%D0%92%D0%BE_%D0%B2%D0%B5%D1%81%D1%8C_%D0%B3%D0%BE%D0%BB%D0%BE%D1%81,1,0,"(14, 4, 1930)",Q132964,0
370,370,0,0,1,В.,В,В.,Маяковский,Нате,ru.wikisource.org/wiki/%D0%9D%D0%B0%D1%82%D0%B5,1,0,"(14, 4, 1930)",Q132964,0
371,371,0,0,1,В.,В,В.,Маяковский,А вы могли бы?,ru.wikisource.org/wiki/%D0%90_%D0%B2%D1%8B_%D0%BC%D0%BE%D0%B3%D0%BB%D0%B8_%D0%B1%D1%8B%3F,1,0,"(14, 4, 1930)",Q132964,0
372,372,0,0,1,В.,В,В.,Маяковский,Послушайте,ru.wikisource.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D1%83%D1%88%D0%B0%D0%B9%D1%82%D0%B5,1,0,"(14, 4, 1930)",Q132964,0
373,373,0,0,1,В.,В,В.,Маяковский,Хорошее отношение к лошадям,ru.wikisource.org/wiki/%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B5_%D0%BE%D1%82%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BA_%D0%BB%D0%BE%D1%88%D0%B0%D0%B4%D1%8F%D0%BC,1,0,"(14, 4, 1930)",Q132964,0
374,374,0,0,1,В.,В,В.,Маяковский,"Необычайное приключение, бывшее с Владимиром Маяковским на даче","ru.wikisource.org/wiki/%D0%9D%D0%B5%D0%BE%D0%B1%D1%8B%D1%87%D0%B0%D0%B9%D0%BD%D0%BE%D0%B5_%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D0%B5,_%D0%B1%D1%8B%D0%B2%D1%88%D0%B5%D0%B5_%D1%81_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%BC_%D0%9C%D0%B0%D1%8F%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%BC_%D0%BD%D0%B0_%D0%B4%D0%B0%D1%87%D0%B5",1,0,"(14, 4, 1930)",Q132964,0
375,375,0,0,1,В.,В,В.,Маяковский,Подлиза,ru.wikisource.org/wiki/%D0%9F%D0%BE%D0%B4%D0%BB%D0%B8%D0%B7%D0%B0,1,0,"(14, 4, 1930)",Q132964,0
376,376,0,0,1,В.,В,В.,Маяковский,Люблю,ru.wikisource.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BB%D1%8E,1,0,"(14, 4, 1930)",Q132964,0
377,377,1,0,1,С.,С,А.,Есенин,Анна Снегина,ru.wikisource.org/wiki/%D0%90%D0%BD%D0%BD%D0%B0_%D0%A1%D0%BD%D0%B5%D0%B3%D0%B8%D0%BD%D0%B0,2,0,"(28, 12, 1925)",Q31628,0
378,378,0,0,1,С.,С,А.,Есенин,Отговорила роща золотая,ru.wikisource.org/wiki/%D0%9E%D1%82%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B8%D0%BB%D0%B0_%D1%80%D0%BE%D1%89%D0%B0_%D0%B7%D0%BE%D0%BB%D0%BE%D1%82%D0%B0%D1%8F,1,0,"(28, 12, 1925)",Q31628,0
379,379,0,0,1,С.,С,А.,Есенин,"Несказанное, синее, нежное","ru.wikisource.org/wiki/%D0%9D%D0%B5%D1%81%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5,_%D1%81%D0%B8%D0%BD%D0%B5%D0%B5,_%D0%BD%D0%B5%D0%B6%D0%BD%D0%BE%D0%B5",1,0,"(28, 12, 1925)",Q31628,0
380,380,0,0,1,С.,С,А.,Есенин,С добрым утром,ru.wikisource.org/wiki/%D0%A1_%D0%B4%D0%BE%D0%B1%D1%80%D1%8B%D0%BC_%D1%83%D1%82%D1%80%D0%BE%D0%BC,1,0,"(28, 12, 1925)",Q31628,0
381,381,0,0,1,С.,С,А.,Есенин,Я покинул родимый дом,ru.wikisource.org/wiki/%D0%AF_%D0%BF%D0%BE%D0%BA%D0%B8%D0%BD%D1%83%D0%BB_%D1%80%D0%BE%D0%B4%D0%B8%D0%BC%D1%8B%D0%B9_%D0%B4%D0%BE%D0%BC,1,0,"(28, 12, 1925)",Q31628,0
382,382,0,0,1,С.,С,А.,Есенин,"Не жалею, не зову, не плачу","ru.wikisource.org/wiki/%D0%9D%D0%B5_%D0%B6%D0%B0%D0%BB%D0%B5%D1%8E,_%D0%BD%D0%B5_%D0%B7%D0%BE%D0%B2%D1%83,_%D0%BD%D0%B5_%D0%BF%D0%BB%D0%B0%D1%87%D1%83",1,0,"(28, 12, 1925)",Q31628,0
383,383,0,0,1,С.,С,А.,Есенин,Низкий дом с голубыми ставнями,ru.wikisource.org/wiki/%D0%9D%D0%B8%D0%B7%D0%BA%D0%B8%D0%B9_%D0%B4%D0%BE%D0%BC_%D1%81_%D0%B3%D0%BE%D0%BB%D1%83%D0%B1%D1%8B%D0%BC%D0%B8_%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8F%D0%BC%D0%B8,1,0,"(28, 12, 1925)",Q31628,0
384,384,0,0,1,С.,С,А.,Есенин,Я иду долиной. На затылке кепи,ru.wikisource.org/wiki/%D0%AF_%D0%B8%D0%B4%D1%83_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D0%BE%D0%B9._%D0%9D%D0%B0_%D0%B7%D0%B0%D1%82%D1%8B%D0%BB%D0%BA%D0%B5_%D0%BA%D0%B5%D0%BF%D0%B8,1,0,"(28, 12, 1925)",Q31628,0
385,385,0,0,1,С.,С,А.,Есенин,Собаке Качалова,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B0%D0%BA%D0%B5_%D0%9A%D0%B0%D1%87%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0,1,0,"(28, 12, 1925)",Q31628,0
386,386,0,0,1,С.,С,А.,Есенин,Мелколесье. Степь и дали,ru.wikisource.org/wiki/%D0%9C%D0%B5%D0%BB%D0%BA%D0%BE%D0%BB%D0%B5%D1%81%D1%8C%D0%B5._%D0%A1%D1%82%D0%B5%D0%BF%D1%8C_%D0%B8_%D0%B4%D0%B0%D0%BB%D0%B8,1,0,"(28, 12, 1925)",Q31628,0
387,387,0,0,1,С.,С,А.,Есенин,Пороша,ru.wikisource.org/wiki/%D0%9F%D0%BE%D1%80%D0%BE%D1%88%D0%B0,1,0,"(28, 12, 1925)",Q31628,0
388,388,0,0,1,С.,С,А.,Есенин,Вот уж вечер,ru.wikisource.org/wiki/%D0%92%D0%BE%D1%82_%D1%83%D0%B6_%D0%B2%D0%B5%D1%87%D0%B5%D1%80,1,0,"(28, 12, 1925)",Q31628,0
389,389,0,0,1,С.,С,А.,Есенин,"Гой ты, Русь, моя родная","ru.wikisource.org/wiki/%D0%93%D0%BE%D0%B9_%D1%82%D1%8B,_%D0%A0%D1%83%D1%81%D1%8C,_%D0%BC%D0%BE%D1%8F_%D1%80%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F",1,0,"(28, 12, 1925)",Q31628,0
390,390,0,0,1,С.,С,А.,Есенин,Край ты мой заброшенный,ru.wikisource.org/wiki/%D0%9A%D1%80%D0%B0%D0%B9_%D1%82%D1%8B_%D0%BC%D0%BE%D0%B9_%D0%B7%D0%B0%D0%B1%D1%80%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9,1,0,"(28, 12, 1925)",Q31628,0
391,391,0,0,1,С.,С,А.,Есенин,Разбуди меня завтра рано,ru.wikisource.org/wiki/%D0%A0%D0%B0%D0%B7%D0%B1%D1%83%D0%B4%D0%B8_%D0%BC%D0%B5%D0%BD%D1%8F_%D0%B7%D0%B0%D0%B2%D1%82%D1%80%D0%B0_%D1%80%D0%B0%D0%BD%D0%BE,1,0,"(28, 12, 1925)",Q31628,0
392,392,0,0,1,С.,С,А.,Есенин,Письмо к женщине,ru.wikisource.org/wiki/%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%BE_%D0%BA_%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B5,1,0,"(28, 12, 1925)",Q31628,0
393,393,0,0,1,С.,С,А.,Есенин,"Шаганэ ты моя, Шаганэ!","ru.wikisource.org/wiki/%D0%A8%D0%B0%D0%B3%D0%B0%D0%BD%D1%8D_%D1%82%D1%8B_%D0%BC%D0%BE%D1%8F,_%D0%A8%D0%B0%D0%B3%D0%B0%D0%BD%D1%8D!",1,0,"(28, 12, 1925)",Q31628,0
394,394,0,0,1,С.,С,А.,Есенин,"До свиданья, друг мой, до свиданья","ru.wikisource.org/wiki/%D0%94%D0%BE_%D1%81%D0%B2%D0%B8%D0%B4%D0%B0%D0%BD%D1%8C%D1%8F,_%D0%B4%D1%80%D1%83%D0%B3_%D0%BC%D0%BE%D0%B9,_%D0%B4%D0%BE_%D1%81%D0%B2%D0%B8%D0%B4%D0%B0%D0%BD%D1%8C%D1%8F",1,0,"(28, 12, 1925)",Q31628,0
395,395,0,0,1,С.,С,А.,Есенин,Топи да болота,ru.wikisource.org/wiki/%D0%A2%D0%BE%D0%BF%D0%B8_%D0%B4%D0%B0_%D0%B1%D0%BE%D0%BB%D0%BE%D1%82%D0%B0,1,0,"(28, 12, 1925)",Q31628,0
396,396,0,1,1,Михаил,М,,Пришвин,Кладовая солнца,ru.wikisource.orghttps://wikilivres.org/wiki/%D0%9A%D0%BB%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%D1%8F_%D1%81%D0%BE%D0%BB%D0%BD%D1%86%D0%B0_(%D0%9F%D1%80%D0%B8%D1%88%D0%B2%D0%B8%D0%BD),2,1,"(16, 1, 1954)",Q700323,1
397,397,0,0,1,Леонид,Л,,Андреев,Кусака,ru.wikisource.org/wiki/%D0%9A%D1%83%D1%81%D0%B0%D0%BA%D0%B0,1,0,"(12, 9, 1919)",Q310866,0
398,398,0,0,1,А.,А,,Серафимович,Железный поток,,1,0,"(19, 1, 1949)",Q734901,1
399,399,0,0,1,Вс.,В,,Иванов,Бронепоезд 14-69,,1,0,"(7, 10, 2017)",Q794031,1
400,400,0,0,1,Исаак,И,,Бабель,Конармия,,1,0,"(27, 1, 1940)",Q49080,0
401,401,0,0,1,А.,А,,Веселый,"Россия, кровью умытая",,1,1,"(22, 10, 1915)",Q4241944,0
402,402,0,0,1,Александр,А,,Фадеев,Разгром,,1,1,"(13, 5, 1956)",Q60128,1
403,403,0,0,1,Б.,Б,,Пильняк,Голый год,,1,0,"(21, 4, 1938)",Q536372,0
404,404,0,0,1,Б.,Б,,Лавренев,Ветер,,1,1,"(7, 1, 1959)",Q1361147,1
405,405,0,0,1,Дмитрий,Д,,Фурманов,Чапаев,,1,0,"(15, 3, 1926)",Q507381,0
406,406,0,0,1,Викентий,В,,Вересаев,В тупике,,1,0,"(3, 6, 1945)",Q685053,0
407,407,0,0,1,,,,Илья Ильф и Евгений Петров,Двенадцать стульев,,1,1,,Q262816,1
408,408,0,0,1,Надежда,Н,,Тэффи,Ностальгия,,1,1,"(6, 10, 1952)",Q2171566,1
409,409,0,0,1,Николай,Н,,Заболоцкий,Не позволяй душе лениться…,,1,1,"(14, 10, 1958)",Q515872,1
410,410,0,0,1,Николай,Н,,Заболоцкий,Журавли,,1,1,"(14, 10, 1958)",Q515872,1
411,411,0,0,1,Николай,Н,,Заболоцкий,Одинокий дуб,,1,1,"(14, 10, 1958)",Q515872,1
412,412,0,0,1,Николай,Н,,Заболоцкий,Я не ищу гармонии в природе,,1,1,"(14, 10, 1958)",Q515872,1
413,413,0,0,1,Николай,Н,,Заболоцкий,О красоте человеческих лиц,,1,1,"(14, 10, 1958)",Q515872,1
414,414,0,0,1,Николай,Н,,Заболоцкий,Где-то в поле возле Магадана,,1,1,"(14, 10, 1958)",Q515872,1
415,415,0,0,1,Николай,Н,,Заболоцкий,Можжевеловый куст,,1,1,"(14, 10, 1958)",Q515872,1
416,416,0,0,1,Николай,Н,,Заболоцкий,Завещание,,1,1,"(14, 10, 1958)",Q515872,1
417,417,0,0,1,Николай,Н,,Заболоцкий,Я воспитан природой суровой,,1,1,"(14, 10, 1958)",Q515872,1
418,418,0,0,1,Михаил,М,,Зощенко,Великие путешественники,,1,1,"(22, 7, 1958)",Q360507,1
419,419,0,1,1,Михаил,М,,Зощенко,Галоша,,2,1,"(22, 7, 1958)",Q360507,1
420,420,0,1,1,Михаил,М,,Зощенко,Встреча,,2,1,"(22, 7, 1958)",Q360507,1
421,421,0,0,1,Михаил,М,,Зощенко,Монтёр,,1,1,"(22, 7, 1958)",Q360507,1
422,422,0,0,1,Аркадий,А,,Аверченко,Дюжина ножей в спину революции,ru.wikisource.org/wiki/%D0%94%D1%8E%D0%B6%D0%B8%D0%BD%D0%B0_%D0%BD%D0%BE%D0%B6%D0%B5%D0%B9_%D0%B2_%D1%81%D0%BF%D0%B8%D0%BD%D1%83_%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D0%B8_(%D0%90%D0%B2%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE),1,0,"(12, 3, 1925)",Q602217,0
423,423,0,0,1,Аркадий,А,,Аверченко,Смерть африканского охотника,ru.wikisource.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D1%8C_%D0%B0%D1%84%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D0%BE%D1%85%D0%BE%D1%82%D0%BD%D0%B8%D0%BA%D0%B0_(%D0%90%D0%B2%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE),1,0,"(12, 3, 1925)",Q602217,0
424,424,0,1,1,Анна,А,,Ахматова,Реквием,,2,0,"(5, 3, 1966)",Q80440,1
425,425,0,0,1,Анна,А,,Ахматова,Мужество,,1,0,"(5, 3, 1966)",Q80440,1
426,426,0,0,1,Анна,А,,Ахматова,А там мой мраморный двойник,,1,0,"(5, 3, 1966)",Q80440,1
427,427,0,0,1,Анна,А,,Ахматова,Стихи о Петербурге,,1,0,"(5, 3, 1966)",Q80440,1
428,428,0,0,1,Анна,А,,Ахматова,Песня о песне,,1,0,"(5, 3, 1966)",Q80440,1
429,429,0,0,1,Анна,А,,Ахматова,Молитва,,1,0,"(5, 3, 1966)",Q80440,1
430,430,0,0,1,Анна,А,,Ахматова,Сразу стало тихо в доме,,1,0,"(5, 3, 1966)",Q80440,1
431,431,0,0,1,Анна,А,,Ахматова,Я спросила у кукушки,,1,0,"(5, 3, 1966)",Q80440,1
432,432,0,0,1,Анна,А,,Ахматова,Мне голос был,,1,0,"(5, 3, 1966)",Q80440,1
433,433,0,0,1,Анна,А,,Ахматова,Дальний глас,,1,0,"(5, 3, 1966)",Q80440,1
434,434,0,0,1,Анна,А,,Ахматова,Муза,,1,0,"(5, 3, 1966)",Q80440,1
435,435,0,0,1,Анна,А,,Ахматова,Двустишие,,1,0,"(5, 3, 1966)",Q80440,1
436,436,0,0,1,Анна,А,,Ахматова,Пушкин,,1,0,"(5, 3, 1966)",Q80440,1
437,437,0,0,1,Анна,А,,Ахматова,Перед весной бывают дни такие…,,1,0,"(5, 3, 1966)",Q80440,1
438,438,0,0,1,Анна,А,,Ахматова,Клятва,,1,0,"(5, 3, 1966)",Q80440,1
439,439,0,0,1,Анна,А,,Ахматова,Песня мира,,1,0,"(5, 3, 1966)",Q80440,1
440,440,0,0,1,Анна,А,,Ахматова,Сероглазый король,,1,0,"(5, 3, 1966)",Q80440,1
441,441,0,0,1,Анна,А,,Ахматова,Из книги „Четки“,,1,0,"(5, 3, 1966)",Q80440,1
442,442,0,0,1,Анна,А,,Ахматова,Из книги „Белая стая“,,1,0,"(5, 3, 1966)",Q80440,1
443,443,0,0,1,Анна,А,,Ахматова,Из книги „Вечер“,,1,0,"(5, 3, 1966)",Q80440,1
444,444,0,0,1,Анна,А,,Ахматова,Из книги „Подорожник“,,1,0,"(5, 3, 1966)",Q80440,1
445,445,0,0,1,Анна,А,,Ахматова,Из книги „ANNO DOMINI“,,1,0,"(5, 3, 1966)",Q80440,1
