,Litres,PDF,Wiki,Имя,Название,Отчество,Ссылка,Фамилия,Short name,Score
171,0,0,1,Ф.,Как весел грохот летних бурь…,И.,ru.wikisource.org/wiki/%D0%9A%D0%B0%D0%BA_%D0%B2%D0%B5%D1%81%D0%B5%D0%BB_%D0%B3%D1%80%D0%BE%D1%85%D0%BE%D1%82_%D0%BB%D0%B5%D1%82%D0%BD%D0%B8%D1%85_%D0%B1%D1%83%D1%80%D1%8C_(%D0%A2%D1%8E%D1%82%D1%87%D0%B5%D0%B2),Тютчев,Ф,1
172,0,0,1,Ф.,Чародейкою Зимою…,И.,ru.wikisource.org/wiki/%D0%A7%D0%B0%D1%80%D0%BE%D0%B4%D0%B5%D0%B9%D0%BA%D0%BE%D1%8E_%D0%97%D0%B8%D0%BC%D0%BE%D1%8E_(%D0%A2%D1%8E%D1%82%D1%87%D0%B5%D0%B2),Тютчев,Ф,1
173,0,0,1,Ф.,Цицерон,И.,ru.wikisource.org/wiki/%D0%A6%D0%B8%D1%86%D0%B5%D1%80%D0%BE%D0%BD_(%D0%A2%D1%8E%D1%82%D1%87%D0%B5%D0%B2),Тютчев,Ф,1
174,0,0,1,Ф.,Она сидела на полу…,И.,ru.wikisource.org/wiki/%D0%9E%D0%BD%D0%B0_%D1%81%D0%B8%D0%B4%D0%B5%D0%BB%D0%B0_%D0%BD%D0%B0_%D0%BF%D0%BE%D0%BB%D1%83_(%D0%A2%D1%8E%D1%82%D1%87%D0%B5%D0%B2),Тютчев,Ф,1
175,0,0,1,Ф.,"О, как убийственно мы любим…",И.,"ru.wikisource.org/wiki/%D0%9E,_%D0%BA%D0%B0%D0%BA_%D1%83%D0%B1%D0%B8%D0%B9%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE_%D0%BC%D1%8B_%D0%BB%D1%8E%D0%B1%D0%B8%D0%BC_(%D0%A2%D1%8E%D1%82%D1%87%D0%B5%D0%B2)",Тютчев,Ф,1
176,0,0,1,Ф.,Эти бедные селенья…,И.,ru.wikisource.org/wiki/%D0%AD%D1%82%D0%B8_%D0%B1%D0%B5%D0%B4%D0%BD%D1%8B%D0%B5_%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D1%8C%D1%8F_(%D0%A2%D1%8E%D1%82%D1%87%D0%B5%D0%B2),Тютчев,Ф,1
177,0,0,1,Ф.,Чему молилась ты с любовью…,И.,ru.wikisource.org/wiki/%D0%A7%D0%B5%D0%BC%D1%83_%D0%BC%D0%BE%D0%BB%D0%B8%D0%BB%D0%B0%D1%81%D1%8C_%D1%82%D1%8B_%D1%81_%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C%D1%8E_(%D0%A2%D1%8E%D1%82%D1%87%D0%B5%D0%B2),Тютчев,Ф,1
178,0,0,1,А.,Ещё весны душистой нега…,А.,ru.wikisource.org/wiki/%D0%95%D1%89%D1%91_%D0%B2%D0%B5%D1%81%D0%BD%D1%8B_%D0%B4%D1%83%D1%88%D0%B8%D1%81%D1%82%D0%BE%D0%B9_%D0%BD%D0%B5%D0%B3%D0%B0_(%D0%A4%D0%B5%D1%82),Фет,А,1
179,0,0,1,А.,Заря прощается с землёю…,А.,ru.wikisource.org/wiki/%D0%97%D0%B0%D1%80%D1%8F_%D0%BF%D1%80%D0%BE%D1%89%D0%B0%D0%B5%D1%82%D1%81%D1%8F_%D1%81_%D0%B7%D0%B5%D0%BC%D0%BB%D1%91%D1%8E_(%D0%A4%D0%B5%D1%82),Фет,А,1
180,0,0,1,А.,Ель рукавом мне тропинку завесила…,А.,ru.wikisource.org/wiki/%D0%95%D0%BB%D1%8C_%D1%80%D1%83%D0%BA%D0%B0%D0%B2%D0%BE%D0%BC_%D0%BC%D0%BD%D0%B5_%D1%82%D1%80%D0%BE%D0%BF%D0%B8%D0%BD%D0%BA%D1%83_%D0%B7%D0%B0%D0%B2%D0%B5%D1%81%D0%B8%D0%BB%D0%B0_(%D0%A4%D0%B5%D1%82),Фет,А,1
181,0,0,1,А.,Скрип шагов вдоль улиц белых…,А.,ru.wikisource.org/wiki/%D0%A1%D0%BA%D1%80%D0%B8%D0%BF_%D1%88%D0%B0%D0%B3%D0%BE%D0%B2_%D0%B2%D0%B4%D0%BE%D0%BB%D1%8C_%D1%83%D0%BB%D0%B8%D1%86_%D0%B1%D0%B5%D0%BB%D1%8B%D1%85_(%D0%A4%D0%B5%D1%82),Фет,А,1
182,0,0,1,А.,Летний вечер тих и ясен…,А.,ru.wikisource.org/wiki/%D0%9B%D0%B5%D1%82%D0%BD%D0%B8%D0%B9_%D0%B2%D0%B5%D1%87%D0%B5%D1%80_%D1%82%D0%B8%D1%85_%D0%B8_%D1%8F%D1%81%D0%B5%D0%BD_(%D0%A4%D0%B5%D1%82),Фет,А,1
183,0,0,1,А.,Какая ночь! Как воздух чист…,А.,ru.wikisource.org/wiki/%D0%9A%D0%B0%D0%BA%D0%B0%D1%8F_%D0%BD%D0%BE%D1%87%D1%8C!_%D0%9A%D0%B0%D0%BA_%D0%B2%D0%BE%D0%B7%D0%B4%D1%83%D1%85_%D1%87%D0%B8%D1%81%D1%82_(%D0%A4%D0%B5%D1%82),Фет,А,1
184,0,0,1,А.,"Это утро, радость эта…",А.,"ru.wikisource.org/wiki/%D0%AD%D1%82%D0%BE_%D1%83%D1%82%D1%80%D0%BE,_%D1%80%D0%B0%D0%B4%D0%BE%D1%81%D1%82%D1%8C_%D1%8D%D1%82%D0%B0_(%D0%A4%D0%B5%D1%82)",Фет,А,1
185,0,0,1,А.,Бабочка,А.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0_(%D0%A4%D0%B5%D1%82),Фет,А,1
186,0,0,1,А.,Какая грусть! Конец аллеи…,А.,ru.wikisource.org/wiki/%D0%9A%D0%B0%D0%BA%D0%B0%D1%8F_%D0%B3%D1%80%D1%83%D1%81%D1%82%D1%8C!_%D0%9A%D0%BE%D0%BD%D0%B5%D1%86_%D0%B0%D0%BB%D0%BB%D0%B5%D0%B8_(%D0%A4%D0%B5%D1%82),Фет,А,1
187,0,0,1,А.,Зреет рожь,А.,ru.wikisource.org/wiki/%D0%97%D1%80%D0%B5%D0%B5%D1%82_%D1%80%D0%BE%D0%B6%D1%8C_(%D0%A4%D0%B5%D1%82),Фет,А,1
188,0,0,1,А.,Ласточки пропали,А.,ru.wikisource.org/wiki/%D0%9B%D0%B0%D1%81%D1%82%D0%BE%D1%87%D0%BA%D0%B8_%D0%BF%D1%80%D0%BE%D0%BF%D0%B0%D0%BB%D0%B8_(%D0%A4%D0%B5%D1%82),Фет,А,1
189,0,0,1,А.,На заре ты её не буди…,А.,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%B7%D0%B0%D1%80%D0%B5_%D1%82%D1%8B_%D0%B5%D1%91_%D0%BD%D0%B5_%D0%B1%D1%83%D0%B4%D0%B8_(%D0%A4%D0%B5%D1%82),Фет,А,1
190,0,0,1,А.,Я пришёл к тебе с приветом…,А.,ru.wikisource.org/wiki/%D0%AF_%D0%BF%D1%80%D0%B8%D1%88%D1%91%D0%BB_%D0%BA_%D1%82%D0%B5%D0%B1%D0%B5_%D1%81_%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%D0%BE%D0%BC_(%D0%A4%D0%B5%D1%82),Фет,А,1
191,0,0,1,А.,Я тебе ничего не скажу…,А.,ru.wikisource.org/wiki/%D0%AF_%D1%82%D0%B5%D0%B1%D0%B5_%D0%BD%D0%B8%D1%87%D0%B5%D0%B3%D0%BE_%D0%BD%D0%B5_%D1%81%D0%BA%D0%B0%D0%B6%D1%83_(%D0%A4%D0%B5%D1%82),Фет,А,1
192,0,0,1,А.,Добро и зло,А.,ru.wikisource.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D0%BE_%D0%B8_%D0%B7%D0%BB%D0%BE_(%D0%A4%D0%B5%D1%82),Фет,А,1
193,0,0,1,А.,Жизнь пронеслась без явного следа…,А.,ru.wikisource.org/wiki/%D0%96%D0%B8%D0%B7%D0%BD%D1%8C_%D0%BF%D1%80%D0%BE%D0%BD%D0%B5%D1%81%D0%BB%D0%B0%D1%81%D1%8C_%D0%B1%D0%B5%D0%B7_%D1%8F%D0%B2%D0%BD%D0%BE%D0%B3%D0%BE_%D1%81%D0%BB%D0%B5%D0%B4%D0%B0_(%D0%A4%D0%B5%D1%82),Фет,А,1
194,0,0,1,А.,Бал,А.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%BB_(%D0%A4%D0%B5%D1%82),Фет,А,1
195,0,0,1,А.,Певице,А.,ru.wikisource.org/wiki/%D0%9F%D0%B5%D0%B2%D0%B8%D1%86%D0%B5_(%D0%A4%D0%B5%D1%82),Фет,А,1
196,0,0,1,А.,Цветы,А.,ru.wikisource.org/wiki/%D0%A6%D0%B2%D0%B5%D1%82%D1%8B_(%D0%A4%D0%B5%D1%82),Фет,А,1
197,0,0,1,А.,Ярким солнцем в лесу пламенеет…,А.,ru.wikisource.org/wiki/%D0%AF%D1%80%D0%BA%D0%B8%D0%BC_%D1%81%D0%BE%D0%BB%D0%BD%D1%86%D0%B5%D0%BC_%D0%B2_%D0%BB%D0%B5%D1%81%D1%83_%D0%BF%D0%BB%D0%B0%D0%BC%D0%B5%D0%BD%D0%B5%D0%B5%D1%82_(%D0%A4%D0%B5%D1%82),Фет,А,1
198,0,0,1,А.,Рассвет,Н.,ru.wikisource.org/wiki/%D0%A0%D0%B0%D1%81%D1%81%D0%B2%D0%B5%D1%82_(%D0%9C%D0%B0%D0%B9%D0%BA%D0%BE%D0%B2),Майков,А,1
199,0,0,1,А.,Осень,Н.,ru.wikisource.org/wiki/%D0%9E%D1%81%D0%B5%D0%BD%D1%8C_(%D0%9C%D0%B0%D0%B9%D0%BA%D0%BE%D0%B2),Майков,А,1
200,0,0,1,А.,Пейзаж,Н.,ru.wikisource.org/wiki/%D0%9F%D0%B5%D0%B9%D0%B7%D0%B0%D0%B6_(%D0%9C%D0%B0%D0%B9%D0%BA%D0%BE%D0%B2),Майков,А,1
201,0,1,1,Л.,Детство,Н.,ru.wikisource.org/wiki/%D0%94%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%BE_(%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9),Толстой,Л,2
202,0,1,1,Л.,Отрочество,Н.,ru.wikisource.org/wiki/%D0%9E%D1%82%D1%80%D0%BE%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE_(%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9),Толстой,Л,2
203,0,0,1,Л.,Юность,Н.,ru.wikisource.org/wiki/%D0%AE%D0%BD%D0%BE%D1%81%D1%82%D1%8C_(%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9),Толстой,Л,1
204,0,1,1,Л.,Кавказский пленник,Н.,ru.wikisource.org/wiki/%D0%9A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D0%BB%D0%B5%D0%BD%D0%BD%D0%B8%D0%BA_(%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9),Толстой,Л,2
205,1,0,1,Л.,После бала,Н.,ru.wikisource.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D0%B5_%D0%B1%D0%B0%D0%BB%D0%B0,Толстой,Л,2
206,0,1,1,Л.,Война и мир,Н.,ru.wikisource.org/wiki/%D0%92%D0%BE%D0%B9%D0%BD%D0%B0_%D0%B8_%D0%BC%D0%B8%D1%80_(%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9),Толстой,Л,2
207,0,0,1,Н.,Кому на Руси жить хорошо,А.,ru.wikisource.org/wiki/%D0%9A%D0%BE%D0%BC%D1%83_%D0%BD%D0%B0_%D0%A0%D1%83%D1%81%D0%B8_%D0%B6%D0%B8%D1%82%D1%8C_%D1%85%D0%BE%D1%80%D0%BE%D1%88%D0%BE,Некрасов,Н,1
208,0,0,1,Н.,Русские женщины: Княгиня Трубецкая,А.,ru.wikisource.org/wiki/%D0%9A%D0%BE%D0%BC%D1%83_%D0%BD%D0%B0_%D0%A0%D1%83%D1%81%D0%B8_%D0%B6%D0%B8%D1%82%D1%8C_%D1%85%D0%BE%D1%80%D0%BE%D1%88%D0%BE,Некрасов,Н,1
209,0,1,1,Н.,Дедушка,А.,ru.wikisource.org/wiki/%D0%94%D0%B5%D0%B4%D1%83%D1%88%D0%BA%D0%B0_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,2
210,0,0,1,Н.,Мороз Красный Нос,А.,ru.wikisource.org/wiki/%D0%94%D0%B5%D0%B4%D1%83%D1%88%D0%BA%D0%B0_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,1
211,0,0,1,Н.,Соловьи,А.,ru.wikisource.org/wiki/%D0%94%D0%B5%D0%B4%D1%83%D1%88%D0%BA%D0%B0_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,1
212,0,0,1,Н.,На Волге,А.,ru.wikisource.org/wiki/%D0%9D%D0%B0_%D0%92%D0%BE%D0%BB%D0%B3%D0%B5_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,1
213,0,0,1,Н.,Тройка,А.,ru.wikisource.org/wiki/%D0%A2%D1%80%D0%BE%D0%B9%D0%BA%D0%B0,Некрасов,Н,1
214,0,1,1,Н.,Железная дорога,А.,ru.wikisource.org/wiki/%D0%96%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0,Некрасов,Н,2
215,0,0,1,Н.,Размышления у парадного подъезда,А.,ru.wikisource.org/wiki/%D0%A0%D0%B0%D0%B7%D0%BC%D1%8B%D1%88%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F_%D1%83_%D0%BF%D0%B0%D1%80%D0%B0%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BF%D0%BE%D0%B4%D1%8A%D0%B5%D0%B7%D0%B4%D0%B0,Некрасов,Н,1
216,0,0,1,Н.,В дороге,А.,ru.wikisource.org/wiki/%D0%92_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B5_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,1
217,0,0,1,Н.,Калистрат,А.,ru.wikisource.org/wiki/%D0%92_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B5_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,1
218,0,0,1,Н.,В полном разгаре страда деревенская,А.,ru.wikisource.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D0%B4%D0%B0_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,1
219,0,0,1,Н.,Внимая ужасам войны,А.,ru.wikisource.org/wiki/%D0%92%D0%BD%D0%B8%D0%BC%D0%B0%D1%8F_%D1%83%D0%B6%D0%B0%D1%81%D0%B0%D0%BC_%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B,Некрасов,Н,1
220,0,1,1,Н.,Школьник,А.,ru.wikisource.org/wiki/%D0%A8%D0%BA%D0%BE%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA_(%D0%9D%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D0%B2),Некрасов,Н,2
221,0,0,1,Н.,Вчерашний день часу в шестом,А.,ru.wikisource.org/wiki/%D0%92%D1%87%D0%B5%D1%80%D0%B0%D1%88%D0%BD%D0%B8%D0%B9_%D0%B4%D0%B5%D0%BD%D1%8C_%D1%87%D0%B0%D1%81%D1%83_%D0%B2_%D1%88%D0%B5%D1%81%D1%82%D0%BE%D0%BC,Некрасов,Н,1
222,0,0,1,Н.,Ты всегда хороша несравненно…,А.,ru.wikisource.org/wiki/%D0%92%D1%87%D0%B5%D1%80%D0%B0%D1%88%D0%BD%D0%B8%D0%B9_%D0%B4%D0%B5%D0%BD%D1%8C_%D1%87%D0%B0%D1%81%D1%83_%D0%B2_%D1%88%D0%B5%D1%81%D1%82%D0%BE%D0%BC,Некрасов,Н,1
223,0,0,1,Н.,Я не люблю иронии твоей…,А.,ru.wikisource.org/wiki/%D0%AF_%D0%BD%D0%B5_%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E_%D0%B8%D1%80%D0%BE%D0%BD%D0%B8%D0%B8_%D1%82%D0%B2%D0%BE%D0%B5%D0%B9%E2%80%A6,Некрасов,Н,1
224,0,0,1,Н.,Мы с тобой бестолковые люди…,А.,ru.wikisource.org/wiki/%D0%AF_%D0%BD%D0%B5_%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E_%D0%B8%D1%80%D0%BE%D0%BD%D0%B8%D0%B8_%D1%82%D0%B2%D0%BE%D0%B5%D0%B9%E2%80%A6,Некрасов,Н,1
225,0,0,1,Н.,Умру я скоро…,А.,ru.wikisource.org/wiki/%D0%AF_%D0%BD%D0%B5_%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E_%D0%B8%D1%80%D0%BE%D0%BD%D0%B8%D0%B8_%D1%82%D0%B2%D0%BE%D0%B5%D0%B9%E2%80%A6,Некрасов,Н,1
226,0,0,1,Н.,Безвестен я…,А.,ru.wikisource.org/wiki/%D0%AF_%D0%BD%D0%B5_%D0%BB%D1%8E%D0%B1%D0%BB%D1%8E_%D0%B8%D1%80%D0%BE%D0%BD%D0%B8%D0%B8_%D1%82%D0%B2%D0%BE%D0%B5%D0%B9%E2%80%A6,Некрасов,Н,1
227,0,0,1,Н.,Ау!,М.,ru.wikisource.org/wiki/%D0%90%D1%83!,Языков,Н,1
228,0,0,1,Н.,Пловец,М.,ru.wikisource.org/wiki/%D0%9F%D0%BB%D0%BE%D0%B2%D0%B5%D1%86,Языков,Н,1
229,1,1,1,Н.,Левша,С.,ru.wikisource.org/wiki/%D0%9B%D0%B5%D0%B2%D1%88%D0%B0,Лесков,Н,3
230,1,1,1,Н.,Очарованный странник,С.,ru.wikisource.org/wiki/%D0%9E%D1%87%D0%B0%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA,Лесков,Н,3
231,0,1,1,Н.,Что делать?,Г.,ru.wikisource.org/wiki/%D0%A7%D1%82%D0%BE_%D0%B4%D0%B5%D0%BB%D0%B0%D1%82%D1%8C%3F_(%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9),Чернышевский,Н,2
232,0,1,1,И.,Обыкновенная история,А.,ru.wikisource.org/wiki/%D0%9E%D0%B1%D1%8B%D0%BA%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F_(%D0%93%D0%BE%D0%BD%D1%87%D0%B0%D1%80%D0%BE%D0%B2),Гончаров,И,2
233,1,1,1,И.,Обломов,А.,ru.wikisource.org/wiki/%D0%9E%D0%B1%D0%BB%D0%BE%D0%BC%D0%BE%D0%B2,Гончаров,И,3
234,0,1,1,И.,Обрыв,А.,ru.wikisource.org/wiki/%D0%9E%D0%B1%D1%80%D1%8B%D0%B2,Гончаров,И,2
235,0,0,1,И.,Мильон терзаний,А.,ru.wikisource.org/wiki/%D0%9C%D0%B8%D0%BB%D1%8C%D0%BE%D0%BD_%D1%82%D0%B5%D1%80%D0%B7%D0%B0%D0%BD%D0%B8%D0%B9,Гончаров,И,1
236,0,0,1,И.,Русь,С.,ru.wikisource.org/wiki/%D0%A0%D1%83%D1%81%D1%8C_(%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D0%BD),Никитин,И,1
237,0,0,1,И.,Утро,С.,ru.wikisource.org/wiki/%D0%A3%D1%82%D1%80%D0%BE_(%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D0%BD),Никитин,И,1
238,0,0,1,И.,Встреча зимы,С.,ru.wikisource.org/wiki/%D0%92%D1%81%D1%82%D1%80%D0%B5%D1%87%D0%B0_%D0%B7%D0%B8%D0%BC%D1%8B,Никитин,И,1
239,0,0,1,И.,Ярко звезд мерцанье,С.,ru.wikisource.org/wiki/%D0%AF%D1%80%D0%BA%D0%BE_%D0%B7%D0%B2%D0%B5%D0%B7%D0%B4_%D0%BC%D0%B5%D1%80%D1%86%D0%B0%D0%BD%D1%8C%D0%B5,Никитин,И,1
240,0,0,1,И.,Лес,С.,ru.wikisource.org/wiki/%D0%9B%D0%B5%D1%81_(%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D0%BD),Никитин,И,1
241,0,0,1,А.,Пётр I,Н.,ru.wikisource.org/wiki/%D0%9B%D0%B5%D1%81_(%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D0%BD),Толстой,А,1
242,0,0,1,А.,Где гнутся над омутом лозы…,К.,ru.wikisource.org/wiki/%D0%93%D0%B4%D0%B5_%D0%B3%D0%BD%D1%83%D1%82%D1%81%D1%8F_%D0%BD%D0%B0%D0%B4_%D0%BE%D0%BC%D1%83%D1%82%D0%BE%D0%BC_%D0%BB%D0%BE%D0%B7%D1%8B_(%D0%90._%D0%9A._%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9),Толстой,А,1
243,0,0,1,А.,"Край ты мой, родимый край…",К.,"ru.wikisource.org/wiki/%D0%9A%D1%80%D0%B0%D0%B9_%D1%82%D1%8B_%D0%BC%D0%BE%D0%B9,_%D1%80%D0%BE%D0%B4%D0%B8%D0%BC%D1%8B%D0%B9_%D0%BA%D1%80%D0%B0%D0%B9_(%D0%90._%D0%9A._%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9)",Толстой,А,1
244,0,0,1,А.,Благовест,К.,ru.wikisource.org/wiki/%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B2%D0%B5%D1%81%D1%82_(%D0%90._%D0%9A._%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9),Толстой,А,1
245,0,0,1,А.,Средь шумного бала…,К.,"ru.wikisource.org/wiki/%D0%A1%D1%80%D0%B5%D0%B4%D1%8C_%D1%88%D1%83%D0%BC%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B1%D0%B0%D0%BB%D0%B0,_%D1%81%D0%BB%D1%83%D1%87%D0%B0%D0%B9%D0%BD%D0%BE_(%D0%90._%D0%9A._%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9)",Толстой,А,1
246,0,0,1,А.,"Коль любить, так без рассудку…",К.,"ru.wikisource.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8C_%D0%BB%D1%8E%D0%B1%D0%B8%D1%82%D1%8C,_%D1%82%D0%B0%D0%BA_%D0%B1%D0%B5%D0%B7_%D1%80%D0%B0%D1%81%D1%81%D1%83%D0%B4%D0%BA%D1%83_(%D0%90._%D0%9A._%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%BE%D0%B9)",Толстой,А,1
247,1,1,1,М.,История одного города,Е.,ru.wikisource.org/wiki/%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F_%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%B0,Салтыков-Щедрин,М,3
248,0,1,1,М.,Вяленая вобла,Е.,ru.wikisource.org/wiki/%D0%92%D1%8F%D0%BB%D0%B5%D0%BD%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B1%D0%BB%D0%B0,Салтыков-Щедрин,М,2
249,1,0,1,М.,"Повесть о том, как один мужик двух генералов прокормил",Е.,"ru.wikisource.org/wiki/%D0%9F%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D1%8C_%D0%BE_%D1%82%D0%BE%D0%BC,_%D0%BA%D0%B0%D0%BA_%D0%BE%D0%B4%D0%B8%D0%BD_%D0%BC%D1%83%D0%B6%D0%B8%D0%BA_%D0%B4%D0%B2%D1%83%D1%85_%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%BE%D0%B2_%D0%BF%D1%80%D0%BE%D0%BA%D0%BE%D1%80%D0%BC%D0%B8%D0%BB",Салтыков-Щедрин,М,2
250,0,0,1,М.,Дикий помещик,Е.,ru.wikisource.org/wiki/%D0%94%D0%B8%D0%BA%D0%B8%D0%B9_%D0%BF%D0%BE%D0%BC%D0%B5%D1%89%D0%B8%D0%BA,Салтыков-Щедрин,М,1
251,1,1,1,М.,Медведь на воеводстве,Е.,ru.wikisource.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B2%D0%B5%D0%B4%D1%8C_%D0%BD%D0%B0_%D0%B2%D0%BE%D0%B5%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B5,Салтыков-Щедрин,М,3
252,1,1,1,Ф.,Преступление и наказание,М.,ru.wikisource.org/wiki/%D0%9F%D1%80%D0%B5%D1%81%D1%82%D1%83%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B8_%D0%BD%D0%B0%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%B8%D0%B5_(%D0%94%D0%BE%D1%81%D1%82%D0%BE%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9),Достоевский,Ф,3
253,0,1,1,Ф.,Идиот,М.,ru.wikisource.org/wiki/%D0%98%D0%B4%D0%B8%D0%BE%D1%82,Достоевский,Ф,2
254,0,0,1,Ф.,Мальчик у Христа на ёлке,М.,ru.wikisource.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8C%D1%87%D0%B8%D0%BA_%D1%83_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%B0_%D0%BD%D0%B0_%D1%91%D0%BB%D0%BA%D0%B5,Достоевский,Ф,1
255,1,1,1,Ф.,Белые ночи,М.,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%BB%D1%8B%D0%B5_%D0%BD%D0%BE%D1%87%D0%B8,Достоевский,Ф,3
256,0,1,1,Ф.,Бедные люди,М.,ru.wikisource.org/wiki/%D0%91%D0%B5%D0%B4%D0%BD%D1%8B%D0%B5_%D0%BB%D1%8E%D0%B4%D0%B8_(%D0%94%D0%BE%D1%81%D1%82%D0%BE%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9),Достоевский,Ф,2
257,0,0,1,В.,Чудная,Г.,ru.wikisource.org/wiki/%D0%A7%D1%83%D0%B4%D0%BD%D0%B0%D1%8F_(%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE),Короленко,В,1
258,0,0,1,В.,Без языка,Г.,ru.wikisource.org/wiki/%D0%A7%D1%83%D0%B4%D0%BD%D0%B0%D1%8F_(%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE),Короленко,В,1
